TIPUS,VALASZTAS,SZAVAZOKOR,LISTA,SZAVAZAT
Listas,2024EP,03-060-068,FIDESZ,139
Listas,2024EP,03-060-069,FIDESZ,225
Listas,2024EP,03-060-070,FIDESZ,239
Listas,2024EP,03-060-071,FIDESZ,109
Listas,2024EP,03-060-072,FIDESZ,234
Listas,2024EP,03-060-073,FIDESZ,234
Listas,2024EP,03-060-074,FIDESZ,258
Listas,2024EP,03-060-075,FIDESZ,243
Listas,2024EP,03-060-076,FIDESZ,167
Listas,2024EP,03-060-077,FIDESZ,147
Listas,2024EP,03-060-078,FIDESZ,134
Listas,2024EP,03-060-079,FIDESZ,142
Listas,2024EP,03-060-080,FIDESZ,124
Listas,2024EP,03-060-081,FIDESZ,158
Listas,2024EP,03-060-082,FIDESZ,202
Listas,2024EP,03-060-083,FIDESZ,119
Listas,2024EP,03-060-084,FIDESZ,141
Listas,2024EP,03-060-085,FIDESZ,220
Listas,2024EP,03-060-086,FIDESZ,148
Listas,2024EP,03-060-087,FIDESZ,220
Listas,2024EP,03-060-088,FIDESZ,224
Listas,2024EP,03-060-089,FIDESZ,195
Listas,2024EP,03-060-090,FIDESZ,244
Listas,2024EP,03-060-091,FIDESZ,86
Listas,2024EP,03-060-092,FIDESZ,302
Listas,2024EP,03-060-093,FIDESZ,194
Listas,2024EP,03-060-094,FIDESZ,262
Listas,2024EP,03-060-095,FIDESZ,88
Listas,2024EP,03-060-096,FIDESZ,143
Listas,2024EP,03-060-097,FIDESZ,174
Listas,2024EP,03-060-098,FIDESZ,136
Listas,2024EP,03-061-001,FIDESZ,156
Listas,2024EP,03-061-002,FIDESZ,179
Listas,2024EP,03-061-003,FIDESZ,169
Listas,2024EP,03-061-004,FIDESZ,28
Listas,2024EP,03-062-001,FIDESZ,291
Listas,2024EP,03-062-002,FIDESZ,226
Listas,2024EP,03-062-003,FIDESZ,256
Listas,2024EP,03-062-004,FIDESZ,274
Listas,2024EP,03-062-005,FIDESZ,276
Listas,2024EP,03-063-001,FIDESZ,81
Listas,2024EP,03-064-001,FIDESZ,198
Listas,2024EP,03-064-002,FIDESZ,187
Listas,2024EP,03-064-003,FIDESZ,423
Listas,2024EP,03-064-004,FIDESZ,415
Listas,2024EP,03-064-005,FIDESZ,260
Listas,2024EP,03-064-006,FIDESZ,291
Listas,2024EP,03-064-007,FIDESZ,417
Listas,2024EP,03-064-008,FIDESZ,468
Listas,2024EP,03-064-009,FIDESZ,212
Listas,2024EP,03-064-010,FIDESZ,287
Listas,2024EP,03-064-011,FIDESZ,530
Listas,2024EP,03-065-001,FIDESZ,191
Listas,2024EP,03-065-002,FIDESZ,165
Listas,2024EP,03-065-003,FIDESZ,217
Listas,2024EP,03-065-004,FIDESZ,172
Listas,2024EP,03-065-005,FIDESZ,193
Listas,2024EP,03-065-006,FIDESZ,159
Listas,2024EP,03-065-007,FIDESZ,225
Listas,2024EP,03-065-008,FIDESZ,151
Listas,2024EP,03-065-009,FIDESZ,145
Listas,2024EP,03-065-010,FIDESZ,187
Listas,2024EP,03-065-011,FIDESZ,193
Listas,2024EP,03-065-012,FIDESZ,143
Listas,2024EP,03-065-013,FIDESZ,159
Listas,2024EP,03-065-014,FIDESZ,276
Listas,2024EP,03-065-015,FIDESZ,213
Listas,2024EP,03-065-016,FIDESZ,242
Listas,2024EP,03-065-017,FIDESZ,231
Listas,2024EP,03-065-018,FIDESZ,48
Listas,2024EP,03-065-019,FIDESZ,64
Listas,2024EP,03-065-020,FIDESZ,179
Listas,2024EP,03-065-021,FIDESZ,212
Listas,2024EP,03-065-022,FIDESZ,101
Listas,2024EP,03-065-023,FIDESZ,125
Listas,2024EP,03-065-024,FIDESZ,160
Listas,2024EP,03-065-025,FIDESZ,196
Listas,2024EP,03-065-026,FIDESZ,238
Listas,2024EP,03-065-027,FIDESZ,214
Listas,2024EP,03-065-028,FIDESZ,209
Listas,2024EP,03-065-029,FIDESZ,129
Listas,2024EP,03-065-030,FIDESZ,183
Listas,2024EP,03-065-031,FIDESZ,257
Listas,2024EP,03-066-001,FIDESZ,145
Listas,2024EP,03-066-002,FIDESZ,159
Listas,2024EP,03-066-003,FIDESZ,210
Listas,2024EP,03-066-004,FIDESZ,183
Listas,2024EP,03-066-005,FIDESZ,183
Listas,2024EP,03-066-006,FIDESZ,176
Listas,2024EP,03-066-007,FIDESZ,179
Listas,2024EP,03-066-008,FIDESZ,145
Listas,2024EP,03-066-009,FIDESZ,193
Listas,2024EP,03-066-010,FIDESZ,201
Listas,2024EP,03-066-011,FIDESZ,145
Listas,2024EP,03-066-012,FIDESZ,145
Listas,2024EP,03-066-013,FIDESZ,220
Listas,2024EP,03-066-014,FIDESZ,126
Listas,2024EP,03-066-015,FIDESZ,136
Listas,2024EP,03-066-016,FIDESZ,172
Listas,2024EP,03-066-017,FIDESZ,130
Listas,2024EP,03-066-018,FIDESZ,180
Listas,2024EP,03-066-019,FIDESZ,139
Listas,2024EP,03-066-020,FIDESZ,148
Listas,2024EP,03-066-021,FIDESZ,113
Listas,2024EP,03-066-022,FIDESZ,147
Listas,2024EP,03-066-023,FIDESZ,103
Listas,2024EP,03-066-024,FIDESZ,122
Listas,2024EP,03-066-025,FIDESZ,188
Listas,2024EP,03-066-026,FIDESZ,193
Listas,2024EP,03-066-027,FIDESZ,187
Listas,2024EP,03-066-028,FIDESZ,209
Listas,2024EP,03-066-029,FIDESZ,192
Listas,2024EP,03-066-030,FIDESZ,174
Listas,2024EP,03-067-001,FIDESZ,226
Listas,2024EP,03-067-002,FIDESZ,234
Listas,2024EP,03-067-003,FIDESZ,244
Listas,2024EP,03-067-004,FIDESZ,290
Listas,2024EP,03-067-005,FIDESZ,300
Listas,2024EP,03-067-006,FIDESZ,270
Listas,2024EP,03-067-007,FIDESZ,347
Listas,2024EP,03-067-008,FIDESZ,345
Listas,2024EP,03-067-009,FIDESZ,48
Listas,2024EP,03-067-010,FIDESZ,96
Listas,2024EP,03-068-001,FIDESZ,244
Listas,2024EP,03-068-002,FIDESZ,255
Listas,2024EP,03-069-001,FIDESZ,207
Listas,2024EP,03-070-001,FIDESZ,369
Listas,2024EP,03-071-001,FIDESZ,175
Listas,2024EP,03-071-002,FIDESZ,198
Listas,2024EP,03-072-001,FIDESZ,145
Listas,2024EP,03-073-001,FIDESZ,246
Listas,2024EP,03-073-002,FIDESZ,197
Listas,2024EP,03-073-003,FIDESZ,39
Listas,2024EP,03-074-001,FIDESZ,227
Listas,2024EP,03-075-001,FIDESZ,392
Listas,2024EP,03-076-001,FIDESZ,248
Listas,2024EP,03-076-002,FIDESZ,293
Listas,2024EP,03-076-003,FIDESZ,199
Listas,2024EP,03-076-004,FIDESZ,274
Listas,2024EP,03-076-005,FIDESZ,320
Listas,2024EP,03-076-006,FIDESZ,310
Listas,2024EP,03-076-007,FIDESZ,329
Listas,2024EP,03-076-008,FIDESZ,80
Listas,2024EP,03-077-001,FIDESZ,346
Listas,2024EP,03-078-001,FIDESZ,339
Listas,2024EP,03-078-002,FIDESZ,300
Listas,2024EP,03-078-003,FIDESZ,263
Listas,2024EP,03-078-004,FIDESZ,284
Listas,2024EP,03-078-005,FIDESZ,266
Listas,2024EP,03-078-006,FIDESZ,333
Listas,2024EP,03-078-007,FIDESZ,272
Listas,2024EP,03-078-008,FIDESZ,137
Listas,2024EP,03-078-009,FIDESZ,148
Listas,2024EP,03-079-001,FIDESZ,228
Listas,2024EP,03-079-002,FIDESZ,169
Listas,2024EP,03-079-003,FIDESZ,207
Listas,2024EP,03-079-004,FIDESZ,328
Listas,2024EP,03-079-005,FIDESZ,108
Listas,2024EP,03-080-001,FIDESZ,212
Listas,2024EP,03-080-002,FIDESZ,224
Listas,2024EP,03-080-003,FIDESZ,199
Listas,2024EP,03-081-001,FIDESZ,151
Listas,2024EP,03-082-001,FIDESZ,221
Listas,2024EP,03-082-002,FIDESZ,206
Listas,2024EP,03-082-003,FIDESZ,198
Listas,2024EP,03-082-004,FIDESZ,189
Listas,2024EP,03-082-005,FIDESZ,180
Listas,2024EP,03-082-006,FIDESZ,20
Listas,2024EP,03-083-001,FIDESZ,172
Listas,2024EP,03-083-002,FIDESZ,175
Listas,2024EP,03-084-001,FIDESZ,126
Listas,2024EP,03-085-001,FIDESZ,295
Listas,2024EP,03-085-002,FIDESZ,250
Listas,2024EP,03-086-001,FIDESZ,227
Listas,2024EP,03-086-002,FIDESZ,205
Listas,2024EP,03-087-001,FIDESZ,302
Listas,2024EP,03-087-002,FIDESZ,281
Listas,2024EP,03-088-001,FIDESZ,126
Listas,2024EP,03-089-001,FIDESZ,225
Listas,2024EP,03-089-002,FIDESZ,221
Listas,2024EP,03-089-003,FIDESZ,213
Listas,2024EP,03-090-001,FIDESZ,170
Listas,2024EP,03-091-001,FIDESZ,303
Listas,2024EP,03-092-001,FIDESZ,194
Listas,2024EP,03-092-002,FIDESZ,206
Listas,2024EP,03-093-001,FIDESZ,206
Listas,2024EP,03-093-002,FIDESZ,150
Listas,2024EP,03-094-001,FIDESZ,236
Listas,2024EP,03-095-001,FIDESZ,261
Listas,2024EP,03-096-001,FIDESZ,177
Listas,2024EP,03-096-002,FIDESZ,228
Listas,2024EP,03-096-003,FIDESZ,184
Listas,2024EP,03-096-004,FIDESZ,240
Listas,2024EP,03-096-005,FIDESZ,262
Listas,2024EP,03-096-006,FIDESZ,246
Listas,2024EP,03-097-001,FIDESZ,422
Listas,2024EP,03-098-001,FIDESZ,416
Listas,2024EP,03-098-002,FIDESZ,383
Listas,2024EP,03-098-003,FIDESZ,293
Listas,2024EP,03-098-004,FIDESZ,298
Listas,2024EP,03-098-005,FIDESZ,273
Listas,2024EP,03-098-006,FIDESZ,233
Listas,2024EP,03-099-001,FIDESZ,272
Listas,2024EP,03-099-002,FIDESZ,259
Listas,2024EP,03-099-003,FIDESZ,254
Listas,2024EP,03-100-001,FIDESZ,136
Listas,2024EP,03-100-002,FIDESZ,172
Listas,2024EP,03-100-003,FIDESZ,223
Listas,2024EP,03-100-004,FIDESZ,190
Listas,2024EP,03-100-005,FIDESZ,190
Listas,2024EP,03-100-006,FIDESZ,207
Listas,2024EP,03-100-007,FIDESZ,219
Listas,2024EP,03-100-008,FIDESZ,61
Listas,2024EP,03-101-001,FIDESZ,229
Listas,2024EP,03-102-001,FIDESZ,181
Listas,2024EP,03-102-002,FIDESZ,245
Listas,2024EP,03-102-003,FIDESZ,238
Listas,2024EP,03-103-001,FIDESZ,373
Listas,2024EP,03-103-002,FIDESZ,323
Listas,2024EP,03-104-001,FIDESZ,150
Listas,2024EP,03-104-002,FIDESZ,348
Listas,2024EP,03-105-001,FIDESZ,353
Listas,2024EP,03-106-001,FIDESZ,286
Listas,2024EP,03-107-001,FIDESZ,345
Listas,2024EP,03-107-002,FIDESZ,353
Listas,2024EP,03-108-001,FIDESZ,311
Listas,2024EP,03-109-001,FIDESZ,269
Listas,2024EP,03-109-002,FIDESZ,259
Listas,2024EP,03-110-001,FIDESZ,174
Listas,2024EP,03-110-002,FIDESZ,176
Listas,2024EP,03-110-003,FIDESZ,225
Listas,2024EP,03-110-004,FIDESZ,183
Listas,2024EP,03-110-005,FIDESZ,307
Listas,2024EP,03-111-001,FIDESZ,348
Listas,2024EP,03-111-002,FIDESZ,396
Listas,2024EP,03-111-003,FIDESZ,340
Listas,2024EP,03-111-004,FIDESZ,299
Listas,2024EP,03-111-005,FIDESZ,334
Listas,2024EP,03-111-006,FIDESZ,273
Listas,2024EP,03-111-007,FIDESZ,156
Listas,2024EP,03-111-008,FIDESZ,91
Listas,2024EP,03-111-009,FIDESZ,155
Listas,2024EP,03-111-010,FIDESZ,67
Listas,2024EP,03-112-001,FIDESZ,200
Listas,2024EP,03-113-001,FIDESZ,139
Listas,2024EP,03-113-002,FIDESZ,153
Listas,2024EP,03-113-003,FIDESZ,183
Listas,2024EP,03-113-004,FIDESZ,159
Listas,2024EP,03-113-005,FIDESZ,169
Listas,2024EP,03-114-001,FIDESZ,205
Listas,2024EP,03-115-001,FIDESZ,36
Listas,2024EP,03-116-001,FIDESZ,150
Listas,2024EP,03-117-001,FIDESZ,262
Listas,2024EP,03-117-002,FIDESZ,291
Listas,2024EP,03-117-003,FIDESZ,277
Listas,2024EP,03-118-001,FIDESZ,285
Listas,2024EP,03-118-002,FIDESZ,284
Listas,2024EP,03-119-001,FIDESZ,199
Listas,2024EP,04-001-001,FIDESZ,168
Listas,2024EP,04-002-001,FIDESZ,164
Listas,2024EP,04-002-002,FIDESZ,157
Listas,2024EP,04-002-003,FIDESZ,152
Listas,2024EP,04-002-004,FIDESZ,194
Listas,2024EP,04-002-005,FIDESZ,207
Listas,2024EP,04-002-006,FIDESZ,214
Listas,2024EP,04-003-001,FIDESZ,276
Listas,2024EP,04-003-002,FIDESZ,235
Listas,2024EP,04-003-003,FIDESZ,275
Listas,2024EP,04-003-004,FIDESZ,327
Listas,2024EP,04-003-005,FIDESZ,285
Listas,2024EP,04-003-006,FIDESZ,368
Listas,2024EP,04-003-007,FIDESZ,208
Listas,2024EP,04-003-008,FIDESZ,265
Listas,2024EP,04-003-009,FIDESZ,279
Listas,2024EP,04-003-010,FIDESZ,244
Listas,2024EP,04-003-011,FIDESZ,194
Listas,2024EP,04-003-012,FIDESZ,222
Listas,2024EP,04-003-013,FIDESZ,243
Listas,2024EP,04-003-014,FIDESZ,253
Listas,2024EP,04-003-015,FIDESZ,242
Listas,2024EP,04-003-016,FIDESZ,280
Listas,2024EP,04-004-001,FIDESZ,136
Listas,2024EP,04-004-002,FIDESZ,118
Listas,2024EP,04-004-003,FIDESZ,170
Listas,2024EP,04-004-004,FIDESZ,197
Listas,2024EP,04-004-005,FIDESZ,165
Listas,2024EP,04-004-006,FIDESZ,86
Listas,2024EP,04-004-007,FIDESZ,148
Listas,2024EP,04-004-008,FIDESZ,102
Listas,2024EP,04-004-009,FIDESZ,204
Listas,2024EP,04-004-010,FIDESZ,134
Listas,2024EP,04-004-011,FIDESZ,163
Listas,2024EP,04-004-012,FIDESZ,97
Listas,2024EP,04-004-013,FIDESZ,100
Listas,2024EP,04-004-014,FIDESZ,130
Listas,2024EP,04-004-015,FIDESZ,178
Listas,2024EP,04-004-016,FIDESZ,153
Listas,2024EP,04-004-017,FIDESZ,159
Listas,2024EP,04-004-018,FIDESZ,108
Listas,2024EP,04-004-019,FIDESZ,159
Listas,2024EP,04-004-020,FIDESZ,131
Listas,2024EP,04-004-021,FIDESZ,131
Listas,2024EP,04-004-022,FIDESZ,125
Listas,2024EP,04-004-023,FIDESZ,144
Listas,2024EP,04-004-024,FIDESZ,91
Listas,2024EP,04-004-025,FIDESZ,84
Listas,2024EP,04-004-026,FIDESZ,97
Listas,2024EP,04-004-027,FIDESZ,109
Listas,2024EP,04-004-028,FIDESZ,156
Listas,2024EP,04-004-029,FIDESZ,153
Listas,2024EP,04-004-030,FIDESZ,198
Listas,2024EP,04-004-031,FIDESZ,124
Listas,2024EP,04-004-032,FIDESZ,157
Listas,2024EP,04-004-033,FIDESZ,156
Listas,2024EP,04-004-034,FIDESZ,129
Listas,2024EP,04-004-035,FIDESZ,181
Listas,2024EP,04-004-036,FIDESZ,175
Listas,2024EP,04-004-037,FIDESZ,102
Listas,2024EP,04-004-038,FIDESZ,133
Listas,2024EP,04-004-039,FIDESZ,114
Listas,2024EP,04-004-040,FIDESZ,111
Listas,2024EP,04-004-041,FIDESZ,143
Listas,2024EP,04-004-042,FIDESZ,144
Listas,2024EP,04-004-043,FIDESZ,146
Listas,2024EP,04-004-044,FIDESZ,172
Listas,2024EP,04-004-045,FIDESZ,124
Listas,2024EP,04-004-046,FIDESZ,200
Listas,2024EP,04-004-047,FIDESZ,209
Listas,2024EP,04-004-048,FIDESZ,197
Listas,2024EP,04-004-049,FIDESZ,143
Listas,2024EP,04-004-050,FIDESZ,199
Listas,2024EP,04-004-051,FIDESZ,225
Listas,2024EP,04-004-052,FIDESZ,167
Listas,2024EP,04-004-053,FIDESZ,129
Listas,2024EP,04-004-054,FIDESZ,43
Listas,2024EP,04-004-055,FIDESZ,63
Listas,2024EP,04-004-056,FIDESZ,188
Listas,2024EP,04-004-057,FIDESZ,206
Listas,2024EP,04-004-058,FIDESZ,144
Listas,2024EP,04-004-059,FIDESZ,101
Listas,2024EP,04-004-060,FIDESZ,175
Listas,2024EP,04-004-061,FIDESZ,49
Listas,2024EP,04-004-062,FIDESZ,160
Listas,2024EP,04-004-063,FIDESZ,153
Listas,2024EP,04-004-064,FIDESZ,180
Listas,2024EP,04-004-065,FIDESZ,117
Listas,2024EP,04-004-066,FIDESZ,122
Listas,2024EP,04-004-067,FIDESZ,170
Listas,2024EP,04-004-068,FIDESZ,169
Listas,2024EP,04-005-001,FIDESZ,166
Listas,2024EP,04-005-002,FIDESZ,152
Listas,2024EP,04-005-003,FIDESZ,146
Listas,2024EP,04-006-001,FIDESZ,120
Listas,2024EP,04-006-002,FIDESZ,115
Listas,2024EP,04-006-003,FIDESZ,101
Listas,2024EP,04-006-004,FIDESZ,127
Listas,2024EP,04-006-005,FIDESZ,168
Listas,2024EP,04-006-006,FIDESZ,130
Listas,2024EP,04-006-007,FIDESZ,10
Listas,2024EP,04-007-001,FIDESZ,284
Listas,2024EP,04-008-001,FIDESZ,322
Listas,2024EP,04-009-001,FIDESZ,257
Listas,2024EP,04-009-002,FIDESZ,286
Listas,2024EP,04-010-001,FIDESZ,208
Listas,2024EP,04-010-002,FIDESZ,211
Listas,2024EP,04-010-003,FIDESZ,22
Listas,2024EP,04-011-001,FIDESZ,85
Listas,2024EP,04-012-001,FIDESZ,236
Listas,2024EP,04-012-002,FIDESZ,186
Listas,2024EP,04-013-001,FIDESZ,123
Listas,2024EP,04-014-001,FIDESZ,146
Listas,2024EP,04-014-002,FIDESZ,134
Listas,2024EP,04-014-003,FIDESZ,156
Listas,2024EP,04-014-004,FIDESZ,122
Listas,2024EP,04-014-005,FIDESZ,123
Listas,2024EP,04-015-001,FIDESZ,163
Listas,2024EP,04-015-002,FIDESZ,230
Listas,2024EP,04-015-003,FIDESZ,195
Listas,2024EP,04-015-004,FIDESZ,159
Listas,2024EP,04-015-005,FIDESZ,184
Listas,2024EP,04-015-006,FIDESZ,150
Listas,2024EP,04-015-007,FIDESZ,252
Listas,2024EP,04-015-008,FIDESZ,198
Listas,2024EP,04-016-001,FIDESZ,190
Listas,2024EP,04-016-002,FIDESZ,158
Listas,2024EP,04-016-003,FIDESZ,184
Listas,2024EP,04-016-004,FIDESZ,184
Listas,2024EP,04-016-005,FIDESZ,146
Listas,2024EP,04-017-001,FIDESZ,201
Listas,2024EP,04-017-002,FIDESZ,157
Listas,2024EP,04-017-003,FIDESZ,106
Listas,2024EP,04-018-001,FIDESZ,159
Listas,2024EP,04-019-001,FIDESZ,276
Listas,2024EP,04-020-001,FIDESZ,167
Listas,2024EP,04-020-002,FIDESZ,196
Listas,2024EP,04-020-003,FIDESZ,212
Listas,2024EP,04-020-004,FIDESZ,226
Listas,2024EP,04-020-005,FIDESZ,236
Listas,2024EP,04-020-006,FIDESZ,266
Listas,2024EP,04-021-001,FIDESZ,224
Listas,2024EP,04-021-002,FIDESZ,224
Listas,2024EP,04-021-003,FIDESZ,233
Listas,2024EP,04-021-004,FIDESZ,209
Listas,2024EP,04-021-005,FIDESZ,239
Listas,2024EP,04-022-001,FIDESZ,268
Listas,2024EP,04-022-002,FIDESZ,259
Listas,2024EP,04-022-003,FIDESZ,250
Listas,2024EP,04-023-001,FIDESZ,139
Listas,2024EP,04-023-002,FIDESZ,140
Listas,2024EP,04-024-001,FIDESZ,297
Listas,2024EP,04-025-001,FIDESZ,255
Listas,2024EP,04-025-002,FIDESZ,296
Listas,2024EP,04-025-003,FIDESZ,165
Listas,2024EP,04-025-004,FIDESZ,129
Listas,2024EP,04-025-005,FIDESZ,139
Listas,2024EP,04-025-006,FIDESZ,134
Listas,2024EP,04-025-007,FIDESZ,302
Listas,2024EP,04-025-008,FIDESZ,137
Listas,2024EP,04-025-009,FIDESZ,151
Listas,2024EP,04-025-010,FIDESZ,242
Listas,2024EP,04-025-011,FIDESZ,25
Listas,2024EP,04-025-012,FIDESZ,194
Listas,2024EP,04-025-013,FIDESZ,89
Listas,2024EP,04-026-001,FIDESZ,304
Listas,2024EP,04-026-002,FIDESZ,305
Listas,2024EP,04-026-003,FIDESZ,128
Listas,2024EP,04-026-004,FIDESZ,173
Listas,2024EP,04-026-005,FIDESZ,168
Listas,2024EP,04-026-006,FIDESZ,190
Listas,2024EP,04-026-007,FIDESZ,252
Listas,2024EP,04-026-008,FIDESZ,312
Listas,2024EP,04-026-009,FIDESZ,157
Listas,2024EP,04-026-010,FIDESZ,196
Listas,2024EP,04-026-011,FIDESZ,116
Listas,2024EP,04-026-012,FIDESZ,149
Listas,2024EP,04-026-013,FIDESZ,126
Listas,2024EP,04-026-014,FIDESZ,204
Listas,2024EP,04-026-015,FIDESZ,181
Listas,2024EP,04-026-016,FIDESZ,217
Listas,2024EP,04-026-017,FIDESZ,184
Listas,2024EP,04-026-018,FIDESZ,196
Listas,2024EP,04-026-019,FIDESZ,314
Listas,2024EP,04-026-020,FIDESZ,190
Listas,2024EP,04-026-021,FIDESZ,220
Listas,2024EP,04-026-022,FIDESZ,196
Listas,2024EP,04-026-023,FIDESZ,249
Listas,2024EP,04-026-024,FIDESZ,149
Listas,2024EP,04-026-025,FIDESZ,218
Listas,2024EP,04-026-026,FIDESZ,178
Listas,2024EP,04-026-027,FIDESZ,120
Listas,2024EP,04-026-028,FIDESZ,133
Listas,2024EP,04-026-029,FIDESZ,149
Listas,2024EP,04-026-030,FIDESZ,26
Listas,2024EP,04-027-001,FIDESZ,164
Listas,2024EP,04-028-001,FIDESZ,169
Listas,2024EP,04-028-002,FIDESZ,114
Listas,2024EP,04-029-001,FIDESZ,155
Listas,2024EP,04-030-001,FIDESZ,159
Listas,2024EP,04-031-001,FIDESZ,171
Listas,2024EP,04-031-002,FIDESZ,158
Listas,2024EP,04-031-003,FIDESZ,37
Listas,2024EP,04-032-001,FIDESZ,92
Listas,2024EP,04-033-001,FIDESZ,194
Listas,2024EP,04-033-002,FIDESZ,252
Listas,2024EP,04-034-001,FIDESZ,156
Listas,2024EP,04-034-002,FIDESZ,142
Listas,2024EP,04-034-003,FIDESZ,189
Listas,2024EP,04-034-004,FIDESZ,146
Listas,2024EP,04-035-001,FIDESZ,293
Listas,2024EP,04-035-002,FIDESZ,72
Listas,2024EP,04-036-001,FIDESZ,141
Listas,2024EP,04-037-001,FIDESZ,157
Listas,2024EP,04-037-002,FIDESZ,159
Listas,2024EP,04-037-003,FIDESZ,141
Listas,2024EP,04-037-004,FIDESZ,135
Listas,2024EP,04-037-005,FIDESZ,140
Listas,2024EP,04-037-006,FIDESZ,155
Listas,2024EP,04-037-007,FIDESZ,90
Listas,2024EP,04-038-001,FIDESZ,225
Listas,2024EP,04-038-002,FIDESZ,251
Listas,2024EP,04-038-003,FIDESZ,288
Listas,2024EP,04-038-004,FIDESZ,298
Listas,2024EP,04-039-001,FIDESZ,190
Listas,2024EP,04-040-001,FIDESZ,157
Listas,2024EP,04-040-002,FIDESZ,161
Listas,2024EP,04-040-003,FIDESZ,140
Listas,2024EP,04-041-001,FIDESZ,140
Listas,2024EP,04-042-001,FIDESZ,198
Listas,2024EP,04-042-002,FIDESZ,211
Listas,2024EP,04-043-001,FIDESZ,184
Listas,2024EP,04-043-002,FIDESZ,203
Listas,2024EP,04-043-003,FIDESZ,221
Listas,2024EP,04-044-001,FIDESZ,209
Listas,2024EP,04-044-002,FIDESZ,190
Listas,2024EP,04-045-001,FIDESZ,204
Listas,2024EP,04-045-002,FIDESZ,133
Listas,2024EP,04-045-003,FIDESZ,182
Listas,2024EP,04-046-001,FIDESZ,74
Listas,2024EP,04-047-001,FIDESZ,140
Listas,2024EP,04-047-002,FIDESZ,77
Listas,2024EP,04-048-001,FIDESZ,219
Listas,2024EP,04-048-002,FIDESZ,197
Listas,2024EP,04-048-003,FIDESZ,175
Listas,2024EP,04-048-004,FIDESZ,60
Listas,2024EP,04-049-001,FIDESZ,222
Listas,2024EP,04-049-002,FIDESZ,196
Listas,2024EP,04-049-003,FIDESZ,240
Listas,2024EP,04-049-004,FIDESZ,199
Listas,2024EP,04-049-005,FIDESZ,205
Listas,2024EP,04-049-006,FIDESZ,217
Listas,2024EP,04-049-007,FIDESZ,196
Listas,2024EP,04-049-008,FIDESZ,165
Listas,2024EP,04-050-001,FIDESZ,319
Listas,2024EP,04-050-002,FIDESZ,32
Listas,2024EP,04-051-001,FIDESZ,143
Listas,2024EP,04-051-002,FIDESZ,130
Listas,2024EP,04-051-003,FIDESZ,118
Listas,2024EP,04-051-004,FIDESZ,150
Listas,2024EP,04-051-005,FIDESZ,149
Listas,2024EP,04-051-006,FIDESZ,141
Listas,2024EP,04-052-001,FIDESZ,200
Listas,2024EP,04-052-002,FIDESZ,184
Listas,2024EP,04-052-003,FIDESZ,235
Listas,2024EP,04-052-004,FIDESZ,218
Listas,2024EP,04-052-005,FIDESZ,206
Listas,2024EP,04-053-001,FIDESZ,308
Listas,2024EP,04-053-002,FIDESZ,329
Listas,2024EP,04-054-001,FIDESZ,133
Listas,2024EP,04-054-002,FIDESZ,158
Listas,2024EP,04-055-001,FIDESZ,313
Listas,2024EP,04-056-001,FIDESZ,111
Listas,2024EP,04-056-002,FIDESZ,172
Listas,2024EP,04-057-001,FIDESZ,185
Listas,2024EP,04-057-002,FIDESZ,276
Listas,2024EP,04-057-003,FIDESZ,189
Listas,2024EP,04-057-004,FIDESZ,257
Listas,2024EP,04-058-001,FIDESZ,267
Listas,2024EP,04-058-002,FIDESZ,306
Listas,2024EP,04-059-001,FIDESZ,128
Listas,2024EP,04-059-002,FIDESZ,171
Listas,2024EP,04-059-003,FIDESZ,156
Listas,2024EP,04-059-004,FIDESZ,244
Listas,2024EP,04-059-005,FIDESZ,137
Listas,2024EP,04-059-006,FIDESZ,112
Listas,2024EP,04-059-007,FIDESZ,96
Listas,2024EP,04-059-008,FIDESZ,164
Listas,2024EP,04-059-009,FIDESZ,220
Listas,2024EP,04-059-010,FIDESZ,184
Listas,2024EP,04-059-011,FIDESZ,166
Listas,2024EP,04-059-012,FIDESZ,23
Listas,2024EP,04-059-013,FIDESZ,97
Listas,2024EP,04-059-014,FIDESZ,313
Listas,2024EP,04-059-015,FIDESZ,171
Listas,2024EP,04-059-016,FIDESZ,138
Listas,2024EP,04-059-017,FIDESZ,250
Listas,2024EP,04-059-018,FIDESZ,205
Listas,2024EP,04-059-019,FIDESZ,182
Listas,2024EP,04-059-020,FIDESZ,143
Listas,2024EP,04-059-021,FIDESZ,158
Listas,2024EP,04-059-022,FIDESZ,96
Listas,2024EP,04-059-023,FIDESZ,78
Listas,2024EP,04-059-024,FIDESZ,167
Listas,2024EP,04-059-025,FIDESZ,172
Listas,2024EP,04-059-026,FIDESZ,133
Listas,2024EP,04-059-027,FIDESZ,143
Listas,2024EP,04-059-028,FIDESZ,29
Listas,2024EP,04-059-029,FIDESZ,45
Listas,2024EP,04-059-030,FIDESZ,137
Listas,2024EP,04-059-031,FIDESZ,24
Listas,2024EP,04-060-001,FIDESZ,115
Listas,2024EP,04-061-001,FIDESZ,197
Listas,2024EP,04-061-002,FIDESZ,148
Listas,2024EP,04-062-001,FIDESZ,81
Listas,2024EP,04-062-002,FIDESZ,23
Listas,2024EP,04-063-001,FIDESZ,253
Listas,2024EP,04-063-002,FIDESZ,258
Listas,2024EP,04-063-003,FIDESZ,209
Listas,2024EP,04-063-004,FIDESZ,303
Listas,2024EP,04-063-005,FIDESZ,347
Listas,2024EP,04-063-006,FIDESZ,243
Listas,2024EP,04-063-007,FIDESZ,311
